Unnamed: 0,business_id,Shortlisted?,ProjectCategory,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,label,PARKING,BikeParking,HairSpecializesIn_coloring,CONSUMER_SERVICE,NoiseLevel,Alcohol,Ambience_romantic,HappyHour,RECOMMENDATION,DogsAllowed,SPECIAL_FOOD,AgesAllowed,Unnamed: 0.1,weekday,weekend,averghour,if_Chain,polarity
78,3l5TusofKjr8rk6-DDtuoQ,Yes,Other,"""Rotana""",,"""830 E Greenway Pkwy""",Phoenix,AZ,85022,33.6381711,-112.0626543,3.5,130,0,Restaurants;Mediterranean,-1,1,1,0,0,0,0,0,0,0,0,0.0,0,3329,26.0,15.0,5.857142857,1,0.28277455392311346
79,83cVpTJNyzv9lJ20vzBgdg,Yes,Pizza,"""Pizza on 40th""",,"""3937 E Indian School Rd""",Phoenix,AZ,85018,33.4940588,-111.9958268,4.0,80,1,Restaurants;Pizza,-1,0,0,0,1,0,0,0,0,0,0,0.0,0,1897,56.0,23.0,11.28571429,1,0.2442487368363037
80,aIZQF2UCLv6ru-zsPK4H2Q,Yes,Bar,"""Texas BBQ House""",,"""5037 S 24th St""",Phoenix,AZ,85040,33.399961,-112.0294348,4.5,349,1,Restaurants;Barbeque,0,1,1,0,0,0,0,0,0,0,0,0.0,0,3416,20.0,5.0,3.571428571,0,0.3364549120281414
81,2ADoawEfSAZpnQSwVEo5Ig,Yes,FastFood,"""Sonic Drive-In""",,"""17238 N 19th Ave""",Phoenix,AZ,85023,33.642626799999995,-112.1003364,2.0,15,1,Fast Food;Restaurants;American (Traditional),0,0,0,0,0,0,0,0,0,0,1,0.0,0,3507,86.0,34.0,17.14285714,0,0.03515158834724052
82,ZDdEtIFhLsoydDvB8joYrA,Yes,Pizza,"""Lucky's Pizza""",,"""3130 E Union Hills Dr""",Phoenix,AZ,85050,33.6556294,-112.015465,3.5,6,0,Restaurants;Pizza,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1409,0.0,0.0,0.0,0,0.2669693575282016
83,jFVcpqn1Q85AEDGQDv91mg,Yes,Other,"""Ya Hala!""",,"""2301 E Bell Rd""",Phoenix,AZ,85022,33.63952671,-112.0328321,4.0,17,1,Food;Arabian;Grocery;Convenience Stores;Middle Eastern;Restaurants;Mediterranean;Falafel;Shopping;Shopping Centers,-1,1,1,0,0,0,0,0,0,0,0,0.0,0,3258,50.0,14.0,9.142857142999999,1,0.2085260777480573
84,3Gihlnww_C1bao7zKkj2gA,Yes,Other,"""Poppa Maize""",,"""15414 N 19th Ave, Ste P""",Phoenix,AZ,85023,33.626933,-112.100731,4.5,17,0,Specialty Food;Food,0,0,1,0,0,0,0,0,0,0,0,0.0,0,3550,45.0,9.0,7.714285714,0,0.20572847703186686
85,sgyc0SN3pWJWTYc9w-PVmQ,Yes,Chinese,"""Panda Gourmet""",,"""9020 N 19th Ave""",Phoenix,AZ,85021,33.5682459,-112.100125,3.5,5,0,Restaurants;Chinese,0,1,0,0,1,0,0,0,0,0,0,0.0,0,3622,47.5,4.5,7.428571429,0,0.19124814075648575
86,P4Boq_0dNnQHYGLYQ5o-og,Yes,Other,"""Crack Ups Comedy Club""",,"""2401 W Union Hills Dr""",Phoenix,AZ,85021,33.6541283,-112.1098241,5.0,8,0,Nightlife;Arts & Entertainment;Comedy Clubs,0,1,0,0,0,0,0,0,0,0,0,0.0,0,3609,42.0,14.0,8.0,0,0.2556207019881583
87,p9uc6E8UR9Y3Bftj8g5AZA,Yes,Burger,"""McDonald's""",,"""3434 W Union Hills Dr""",Phoenix,AZ,85027,33.6550622,-112.1335065,2.0,12,1,Restaurants;Burgers;Fast Food,-1,0,0,0,0,0,0,0,0,0,1,0.0,0,2986,0.0,0.0,0.0,1,0.17981829654606896
88,4c1IWqXjJxcdV9Y91xsJNQ,Yes,Ice Cream,"""Dairy Queen""",,"""5217 S Central Ave""",Phoenix,AZ,85040,33.3990049,-112.0724706,3.5,5,1,Food;Ice Cream & Frozen Yogurt;Restaurants;Fast Food,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3394,0.0,0.0,0.0,0,0.17839940432114335
89,lf-knzhWrrzumHIEoBntxg,Yes,Chinese,"""Pho 35""",,"""3515 W Northern Ave""",Phoenix,AZ,85051,33.5530966,-112.1357952,3.5,12,0,Restaurants;Vietnamese;Food,0,0,0,0,1,0,0,0,0,0,0,0.0,0,3954,60.0,24.0,12.0,0,0.2033772824516802
90,04Iq42i8lm50Lvdj1j3DCQ,Yes,Italian,"""Gretalian""",,"""5341 N 7th Ave""",Phoenix,AZ,85013,33.5163421,-112.0822543,3.0,4,0,Italian;Restaurants;Food;American (New);Greek,0,0,0,0,1,0,0,0,0,0,0,0.0,0,559,46.0,16.0,8.857142857000001,0,0.2704759677982534
91,5l8S70308R_Osh3hm2zj3Q,Yes,Breakfast,"""Hot Bagels and Deli""",,"""34640 N Valley Pkwy""",Phoenix,AZ,85086,33.79910981,-112.1309262,4.0,132,1,Breakfast & Brunch;Restaurants;Food;Delis;Bagels,0,1,1,0,0,0,0,0,0,0,0,0.0,0,3717,52.5,21.0,10.5,0,0.28685483723034444
92,pxv5jBUOgsg6Rf6Z88e4mg,Yes,Burger,"""The Attic Ale House""",,"""4247 E Indian School Rd""",Phoenix,AZ,85018,33.494594,-111.98934479999998,4.0,337,1,Pizza;Restaurants;Burgers;Nightlife;Bars;Beer Gardens;Wine Bars;American (New);Pubs;Gastropubs,-1,0,1,0,0,0,0,0,0,0,0,0.0,0,1851,34.0,24.0,8.285714286000001,1,0.2995601685297397
93,fbUKZMGNdzQbb3zksGlQXg,Yes,Other,"""Down South Restaurant""",,"""124 S 24th St""",Phoenix,AZ,85034,33.44602793,-112.030826,3.0,9,0,Restaurants;American (Traditional);Southern,-1,0,0,0,1,0,0,0,0,0,0,0.0,0,2661,0.0,0.0,0.0,1,0.22619799182452274
94,KZ9v7M1A5t6OMDghR64_5g,Yes,Breakfast,"""12 East Cafe""",,"""1153 E Jefferson St""",Phoenix,AZ,85034,33.446778,-112.056714,3.0,8,0,Restaurants;Breakfast & Brunch;American (New),-1,1,1,0,0,0,0,0,0,0,0,0.0,0,2671,40.0,15.5,7.928571429,1,0.19735891780553075
95,R4qncNuw79jQy9id5Q3frw,Yes,Bar,"""Circle K""",,"""12201 N Cave Creek Rd""",Phoenix,AZ,85022,33.597288,-112.0372188,4.0,5,1,Convenience Stores;Automotive;Grocery;Beer;Wine & Spirits;Food;Gas Stations,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,3243,0.0,0.0,0.0,1,0.15677539373820673
96,AvPNjpT0y6nzFYdOu4_Xng,Yes,Bar,"""Steel Horse Saloon""",,"""1818 W Bell Rd, Ste 100""",Phoenix,AZ,85023,33.6416889,-112.0976622,4.0,28,1,Bars;Dive Bars;Nightlife,0,0,0,0,1,0,0,0,0,0,0,,0,3484,71.0,33.0,14.85714286,0,0.21022632362883314
97,sU1sSEOHvd4ex72miOKMEQ,Yes,Sandwiches,"""Blimpie""",,"""2303 N 44th St, Ste 16""",Phoenix,AZ,85008,33.47380834,-111.9867759,3.5,25,1,Sandwiches;Restaurants;American (New),-1,1,1,0,0,0,0,0,0,0,0,0.0,0,2882,22.5,8.0,4.357142857,1,0.21743674311548655
98,a_E-rLe2zcyX-X4FKhWWRg,Yes,Other,"""Tacos Maricos Sinaloa""",,"""2802 W McDowell Rd""",Phoenix,AZ,85009,33.4662224,-112.1197552,2.5,8,1,Restaurants,0,0,0,0,1,0,0,0,0,0,0,0.0,0,4224,0.0,0.0,0.0,0,0.22117441885103464
99,cJjUslSTMtUU2lG8BKCX6A,Yes,Mexican,"""Filibertos Mexican Food""",,"""1322 E Chandler Blvd""",Phoenix,AZ,85048,33.30582456,-112.0536254,2.0,4,1,Mexican;Restaurants,0,0,0,0,0,0,0,0,0,0,0,0.0,0,799,87.0,34.0,17.28571429,0,0.20127130339931504
100,01cFftHZc98jNJfJrLEJ5g,Yes,Sandwiches,"""Hookmeup Gourmet Sandwiches""",,"""15425 S 48th St, Ste 116""",Phoenix,AZ,85044,33.306664500000004,-111.9799023,4.5,148,0,Desserts;Vegan;Delis;Sandwiches;Restaurants;Food,-1,1,1,0,0,0,0,0,0,0,0,0.0,0,2031,51.0,19.0,10.0,1,0.2891308073476828
101,iUbDIvZ0FuATXmnCkk0KeQ,Yes,Mexican,"""Mariscos Ensenada 7""",,"""4212 W Cactus Rd""",Phoenix,AZ,85029,33.5981674,-112.150726,3.0,6,0,Mexican;Restaurants,-1,0,0,0,1,0,0,0,0,0,0,0.0,0,3132,0.0,0.0,0.0,1,0.17674784870219795
102,opKWjqkJH2_cq_9t3r1RSw,Yes,Sandwiches,"""Quiznos""",,"""21043 N Cave Creek Rd, Ste A2""",Phoenix,AZ,85024,33.6790374,-112.0300807,3.0,18,1,Fast Food;Sandwiches;Delis;Restaurants,0,1,0,0,0,0,0,0,0,0,0,0.0,0,2742,55.0,20.0,10.71428571,0,0.2467713381465392
103,rZy_R2plYStLFyZR92WNZw,Yes,Chinese,"""China Star Super Buffet""",,"""3507 W Dunlap Ave""",Phoenix,AZ,85073,33.5674031,-112.1350865,3.0,7,0,Restaurants;Buffets;Chinese,0,0,1,0,0,0,0,0,0,0,0,0.0,0,3201,0.0,0.0,0.0,0,0.17967592504151247
104,wMCpQoNfwX3B3KfJUfdwAg,Yes,Mexican,"""Taco Bell""",,"""1220 North 51st Ave""",Phoenix,AZ,85043,33.462309000000005,-112.169006,4.5,3,1,Tex-Mex;Restaurants;Fast Food;Mexican,0,0,0,0,1,0,0,0,0,0,0,0.0,0,43,90.0,36.0,18.0,0,0.16976166560770495
105,V1wBDq0zqq2dlyQvzD5PaA,Yes,Other,"""101 Bistro""",,"""101 N 1st Ave""",Phoenix,AZ,85003,33.449799,-112.074714,3.5,7,0,American (New);Mediterranean;Restaurants;Greek,0,0,0,0,1,0,0,0,0,0,0,,0,627,0.0,0.0,0.0,0,0.2374293794688964
106,fTWNUK7Gp0PP7fNRjMFoeg,Yes,Other,"""Old World Brewery""",,"""334 N 25th Ave""",Phoenix,AZ,85009,33.4522239,-112.1135828,3.5,52,0,Nightlife;Food;Music Venues;Breweries;Arts & Entertainment,0,0,1,0,0,0,0,0,0,0,0,0.0,0,4222,40.0,8.0,6.857142857,0,0.19537986286148992
107,h30GZNXgB1GktpScLThGPg,Yes,Other,"""WinCo Foods""",,"""330 W Bell Rd""",Phoenix,AZ,85023,33.641458,-112.08,3.5,97,1,Food;Grocery,0,0,0,0,0,0,0,0,1,0,0,0.0,0,3516,0.0,0.0,0.0,0,0.24064057648828946
108,EwldVuxL-KJaIxxi2FApNw,Yes,Sandwiches,"""Arby's""",,"""2220 W Deer Valley Rd""",Phoenix,AZ,85027,33.6842049,-112.1072844,3.0,18,1,Restaurants;Sandwiches;Fast Food,-1,0,0,0,0,0,0,0,0,0,1,0.0,0,3006,0.0,0.0,0.0,1,0.19669111249033486
109,Ysd8pj0sZpfPq0xNQd8fXA,Yes,Mexican,"""Filiberto's Mexican Food""",,"""209 N. 24th St""",Phoenix,AZ,85034,33.450595,-112.029835,2.5,9,1,Mexican;Restaurants,-1,0,0,0,1,0,0,0,0,0,0,0.0,0,2629,0.0,0.0,0.0,1,0.2796631985363411
110,Qb1tuREKTsyVKO6DiDQXgg,Yes,Mexican,"""Mi Familia Mexican Food""",,"""25155 N 67th Ave, Ste 138""",Phoenix,AZ,85083,33.7135776,-112.2023003,3.0,126,1,Restaurants;Mexican,0,1,1,0,0,0,0,0,0,0,0,0.0,0,4361,70.0,26.0,13.71428571,0,0.2194740695600784
111,BZhmsHFyyj_mKkBdPvIgAw,Yes,Sandwiches,"""Port of Subs""",,"""4645 E Broadway, Ste 101""",Phoenix,AZ,85040,33.4069946,-111.98087,3.5,20,1,Sandwiches;Restaurants;Delis,0,1,1,0,0,0,0,0,0,0,0,0.0,0,3437,55.0,10.0,9.285714286000001,0,0.18315714377532616
112,XWafv9_J7TUOO4PbEcIFJA,Yes,Mexican,"""Ramiro's Mexican Food""",,"""1618 W Bell Rd""",Phoenix,AZ,85023,33.640258700000004,-112.0936145,4.0,25,1,Restaurants;Mexican,0,1,0,0,1,0,0,0,0,0,0,0.0,0,3540,0.0,0.0,0.0,0,0.2287334558959559
113,w3-INmhtrrRQUTsNUshyDw,Yes,Sandwiches,"""Charleys Grilled Subs""",,"""9617 Metro Pkwy W, Ste MM06""",Phoenix,AZ,85051,33.574153,-112.12409,4.0,5,1,Restaurants;Sandwiches,0,0,0,0,1,0,0,0,0,0,0,0.0,0,3950,60.0,21.0,11.57142857,0,0.2165307636073572
114,IsIKU8ndr3aU5sFTb4LuPA,Yes,Coffee,"""Drip Coffee Lounge""",,"""2325 N 7th St""",Phoenix,AZ,85006,33.4741696,-112.0648051,3.5,33,0,Cafes;Coffee & Tea;Food;Restaurants,0,0,1,0,0,0,0,0,0,0,0,0.0,0,2137,30.0,12.0,6.0,0,0.2405390738697858
115,vhz4NvGwCFtZNla90cbCpw,Yes,Bar,"""Pat-O's Bunkhouse Saloon""",,"""4428 N 7th Ave""",Phoenix,AZ,85013,33.5012447,-112.0827858,3.5,23,1,Nightlife;Bars;Gay Bars;Karaoke,0,0,0,0,1,0,0,0,0,0,0,,0,575,90.0,34.0,17.71428571,0,0.17906815685798805
116,vHJel2jZ5ojlXqIEOETJHw,Yes,Burger,"""McDonald's""",,"""2305 W Bethany Home Rd""",Phoenix,AZ,85015,33.523757,-112.108583,2.5,14,1,Restaurants;Fast Food;Burgers,0,1,0,0,0,0,0,0,0,0,1,0.0,0,4172,0.0,0.0,0.0,0,0.16874417851477588
117,ocXPQsWEpC0KF6tZezEBpA,Yes,Mexican,"""Hal O Penos""",,"""3515 W Northern Ave""",Phoenix,AZ,85051,33.55250405,-112.1347128,3.5,14,0,Restaurants;Mexican,0,0,1,0,0,0,0,0,0,0,0,0.0,0,3941,0.0,0.0,0.0,0,0.1991829305983926
118,Bq0LXZcOrZdkeM4kCy31lw,Yes,Other,"""Olive Branch Market""",,"""3581 W Northern Ave""",Phoenix,AZ,85051,33.55199684,-112.1365261,2.5,3,1,Mediterranean;Meat Shops;Food;Specialty Food;Grocery;Restaurants,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3903,70.0,28.0,14.0,0,0.2185237460365788
119,N6TlJ00AYkwb5P4sOiR3Xw,Yes,Seafood,"""Pete's Fish & Chips""",,"""2628 W Van Buren St""",Phoenix,AZ,85009,33.4513855,-112.1165363,3.0,41,1,Seafood;Fish & Chips;Restaurants,0,1,0,0,0,0,0,0,0,0,0,0.0,0,4250,60.0,22.5,11.78571429,0,0.2785002107687649
120,50mg2goBcG5rKhWIRTo8ow,Yes,Deli,"""Nature's Garden Delivered""",,"""501 N 37th Dr, Ste 103""",Phoenix,AZ,85009,33.4537437,-112.1395654,5.0,32,1,Food;Grocery;Fruits & Veggies;Food Delivery Services;Specialty Food,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4206,40.0,0.0,5.714285714,0,0.3219058214037735
121,Gf-LNRph_6DML9SB7nkjtw,Yes,Other,"""Off Da Hook Soul Food""",,"""1804 W Glendale Ave""",Phoenix,AZ,85021,33.538913,-112.097523,3.5,96,1,Soul Food;Restaurants,0,1,1,0,0,0,0,0,0,0,0,0.0,0,3648,44.0,18.0,8.857142857000001,0,0.2596607038949645
122,eVNio5bnzrLPuebbgnKVzw,Yes,Breakfast,"""Einstein Bros Bagels""",,"""4304 W Bell Rd, Ste B""",Phoenix,AZ,85003,33.6397804,-112.1524029,2.5,31,1,Delis;Breakfast & Brunch;Coffee & Tea;Restaurants;Food;Bagels,0,1,0,0,1,0,0,0,0,0,0,0.0,0,653,55.0,19.0,10.57142857,0,0.19962560557510428
123,mJHoOJH10A-cjtRdQCV6ow,Yes,Other,"""Sacred Hogan Navajo Frybread""",,"""842 E Indian School Rd""",Phoenix,AZ,85014,33.4951559,-112.0629953,3.5,64,0,American (Traditional);Restaurants,-1,1,0,0,0,0,0,0,0,1,0,0.0,0,853,47.0,8.0,7.857142857,1,0.23098411942469596
124,UmfpoTxp4QdgQvswf8YxXw,Yes,FastFood,"""El Caprichoso Hot Dogs Estilo Sonora""",,"""2826 N 35th Ave""",Phoenix,AZ,85009,33.479886,-112.134721,5.0,14,1,Restaurants;Hot Dogs;Street Vendors;Fast Food;Food,0,1,0,0,0,0,0,0,0,0,0,0.0,0,4233,28.5,14.5,6.142857143,0,0.18148494217166397
125,2F0RzCAek1z-ATKV1tl6DA,Yes,Ice Cream,"""Sweet Life Gelateria""",,"""7000 E Mayo Blvd, Ste 1076""",Phoenix,AZ,85054,33.6556844,-111.9300279,5.0,6,0,Ice Cream & Frozen Yogurt;Food,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1962,45.0,23.0,9.714285713999999,0,0.24464060292898604
126,B198jEItQSF7xQhRADUW6Q,Yes,Mexican,"""Taco Bell""",,"""2601 North 44th Street""",Phoenix,AZ,85008,33.476956,-111.986944,3.0,18,1,Mexican;Restaurants;Tex-Mex;Fast Food,-1,1,0,0,0,0,0,0,0,0,1,0.0,0,2839,96.0,39.0,19.28571429,1,0.12386578541188112
127,QnZ7YUoAJNP99oFkS9IpXw,Yes,Pizza,"""Pizza by Napoli""",,"""3425 W Thunderbird Rd""",Phoenix,AZ,85053,33.60918092,-112.1331526,4.0,115,1,Italian;Restaurants;Pizza,0,1,1,0,0,0,0,0,0,0,0,0.0,0,3798,58.5,23.0,11.64285714,0,0.2869676602057936
128,aL6HK8EBNMPUWm3zi8xtew,Yes,FastFood,"""Jack in the Box""",,"""8951 N 19th Ave""",Phoenix,AZ,85021,33.5669469,-112.0992265,2.0,9,1,Fast Food;Restaurants,0,0,0,0,0,0,0,0,0,0,1,0.0,0,3579,0.0,0.0,0.0,0,0.1882704802448044
129,AS0DHJWaQTw2C6M1u6nuuA,Yes,Breakfast,"""Subway""",,"""6150 S 35th Ave""",Phoenix,AZ,85041,33.3906186,-112.1369049,2.5,8,1,Fast Food;Restaurants;Sandwiches;Breakfast & Brunch;Delis,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4265,0.0,0.0,0.0,0,0.18169780485451345
130,dmPcvYgCYW5WYCuIk2DWXw,Yes,Other,"""Walgreens""",,"""3431 W Union Hills Dr""",Phoenix,AZ,85027,33.654031,-112.133187,2.5,10,1,Convenience Stores;Beauty & Spas;Photography Stores & Services;Shopping;Cosmetics & Beauty Supply;Drugstores;Food,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,2923,70.0,28.0,14.0,1,0.11126224194454372
131,sByhyN_S2FgNnPl5pqY0Ow,Yes,Pizza,"""Pizza Mia""",,"""6005 N 43rd Ave""",Phoenix,AZ,85019,33.52437397,-112.1499981,4.0,52,1,Restaurants;Pizza;Italian;Salad,0,1,1,0,0,0,0,0,0,0,0,0.0,0,4341,71.0,26.0,13.85714286,0,0.21678519666924748
132,CjQvM7br7cAhn6N8O8fdVA,Yes,Mexican,"""On The Border Mexican Grill & Cantina""",,"""21001 N Tatum Blvd""",Phoenix,AZ,85050,33.678615,-111.9746066,3.0,4,0,Restaurants;Mexican,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1405,0.0,0.0,0.0,0,0.2390518151750788
133,8jHr3atzErzItizENMkpzQ,Yes,Burger,"""Burger King""",,"""1375 E Bell Rd""",Phoenix,AZ,85022,33.64001065,-112.0531537,2.0,9,1,Burgers;Restaurants;Fast Food,-1,0,0,0,0,0,0,0,0,0,1,0.0,0,3231,90.0,34.0,17.71428571,1,0.22975115529680984
134,kOyVVsh-gJePd3Vb4eAOCw,Yes,Bar,"""The Cash Nightclub & Lounge""",,"""2140 E McDowell Rd""",Phoenix,AZ,85006,33.4661382,-112.03524640000002,3.5,41,1,Gay Bars;Nightlife;Dance Clubs;Bars,0,1,0,0,1,0,0,0,0,0,0,0.0,0,2170,37.0,27.0,9.142857142999999,0,0.2403801058145121
135,gpjvSxIQZsgaEqmQ8RUqvw,Yes,Other,"""Steamers Genuine Seafood""",,"""2576 E Camelback Rd""",Phoenix,AZ,85016,33.5096101,-112.0257117,3.0,20,0,Seafood;Restaurants,-1,1,1,0,0,0,0,0,0,0,0,0.0,0,2538,51.0,20.0,10.14285714,1,0.18727583703953488
136,jaoIDcqPZVXwwSPXFRSC-Q,Yes,Coffee,"""Ncounter""",,"""888 N 1st Ave, Ste 114""",Phoenix,AZ,85003,33.45825423,-112.0752206,4.0,40,1,Coffee & Tea;Restaurants;American (New);Food;Breakfast & Brunch,0,0,0,0,0,0,0,0,0,0,0,0.0,0,649,40.0,16.0,8.0,0,0.19475169926203326
137,f1aiuS43bRV1sqGTMlLRWQ,Yes,Pizza,"""Mr Scrib's Pizza""",,"""25155 N 67th Ave, Ste A-134""",Phoenix,AZ,85083,33.7135744,-112.2023261,3.5,9,0,Pizza;Restaurants,0,0,0,0,1,0,0,0,0,0,0,0.0,0,4359,0.0,0.0,0.0,0,0.2250333823784594
138,OaCjJLSklg-YJ_WEqgCqRw,Yes,Pizza,"""Q2 Cafe""",,"""3345 W Greenway Rd""",Phoenix,AZ,85053,33.625251500000005,-112.1306735,4.0,4,0,Restaurants;Pizza;Modern European;Bars;Nightlife;Cafes,0,1,1,0,0,0,0,0,0,0,0,0.0,0,3831,50.0,20.0,10.0,0,0.18263307706707102
139,xJ7UfCqbWHRB4vaIiy5PEw,Yes,Other,"""Huss Brewing Co. Uptown Taproom""",,"""100 East Camelback Rd, Ste 160""",Phoenix,AZ,85012,33.5101265,-112.0722807,4.0,44,1,Breweries;Restaurants;Gastropubs;Food,-1,3,1,0,0,0,0,0,0,0,0,0.0,0,351,34.0,19.0,7.571428571,1,0.2746098387489927
140,q-3Q3t3RS4qiW51fDIEvyQ,Yes,Chinese,"""New China Super Buffet""",,"""601 W Bell Rd""",Phoenix,AZ,85023,33.6394533,-112.081284,2.5,88,1,Chinese;Buffets;Restaurants,0,1,1,0,0,0,0,0,0,0,0,0.0,0,3498,58.0,23.5,11.64285714,0,0.2538088928786316
141,BzChPcJYsg1guEhyDMgVxg,Yes,Japanese,"""Osaka Japan""",,"""4568 E Cactus Rd""",Phoenix,AZ,85032,33.60266364,-111.98361090000002,3.5,10,0,Restaurants;Japanese,-1,0,0,0,1,0,0,0,0,0,0,0.0,0,283,0.0,0.0,0.0,1,0.15970635149695375
142,GLVahCssTKPBY_06LzUGQA,Yes,Breakfast,"""Rainbow Donuts Cafe and Deli""",,"""3831 E Thunderbird Rd, Ste 1""",Phoenix,AZ,85032,33.61167699,-111.9984462,4.5,124,1,Cafes;Bagels;Food;Delis;Donuts;Breakfast & Brunch;Restaurants;Sandwiches,-1,1,0,0,1,0,0,0,0,0,0,0.0,0,81,65.0,26.0,13.0,1,0.3475723184496041
143,FUfhU3aUnzTycLjRvImZBg,Yes,Coffee,"""Paradise Bakery & Cafe""",,"""3800 E Sky Harbor Blvd""",Phoenix,AZ,85034,33.4352284,-111.9978273,3.0,81,1,Restaurants;Bakeries;Food;Cafes,-1,0,1,0,0,0,0,0,0,0,0,0.0,0,2664,0.0,0.0,0.0,1,0.2309105753664556
144,8F9C5vhDlYphBWELUgLkvQ,Yes,Pizza,"""Famous Ray's Pizza""",,"""2501 W Happy Valley Rd""",Phoenix,AZ,85085,33.71127878,-112.111382,3.5,71,1,Restaurants;Pizza,0,1,1,0,0,0,0,0,0,0,0,0.0,0,487,58.5,23.0,11.64285714,0,0.2255368502078797
145,ftz3D_j4h_bEKcqwr9hEpg,Yes,Sandwiches,"""Subway""",,"""7510 W Thomas Rd""",Phoenix,AZ,85033,33.4806456,-112.2210815,3.0,8,1,Sandwiches;Fast Food;Restaurants,0,0,0,0,1,0,0,0,0,0,0,0.0,0,4100,0.0,0.0,0.0,0,0.08958753082085846
146,UW0ZvqEj7laMZVHjcwwc1w,Yes,Sandwiches,"""Big Dawgs""",,"""401 E Jefferson St""",Phoenix,AZ,85004,33.4453626,-112.0674961,2.5,6,1,Restaurants;Hot Dogs;Sandwiches;Salad,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,1283,0.0,0.0,0.0,1,0.21290308997808474
147,H9ZYzsVPmjeV7lnQYx0MGg,Yes,Diner,"""Country Boys Restaurants""",,"""2330 W Camelback Rd""",Phoenix,AZ,85015,33.5098255,-112.1094222,3.5,42,1,Diners;American (Traditional);Restaurants,0,1,1,0,0,0,0,0,0,0,0,0.0,0,4120,85.0,34.0,17.0,0,0.19928324546770584
148,0U0odWV4aGw2k-bIUKhO2w,Yes,Other,"""Ewn's 2""",,"""2010 E Broadway Rd""",Phoenix,AZ,85040,33.40692095,-112.0379489,4.0,18,1,American (Traditional);Soul Food;Southern;Restaurants,0,0,0,0,1,0,0,0,0,0,0,0.0,0,3369,44.0,19.0,9.0,0,0.2569099619613029
149,sLKpRaFns5Uqw1IEzK6obA,Yes,Other,"""Z's Greek""",,"""4026 E Indian School Rd""",Phoenix,AZ,85016,33.4953677,-111.9940738,4.5,376,1,Greek;Mediterranean;Restaurants,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,2390,50.0,18.0,9.714285713999999,1,0.2939871120691813
150,6UjC8B-WvhsuiTrIeVqHnA,Yes,Sandwiches,"""Subway""",,"""35 W Jefferson St, Ste K, Luhrs City Ctr""",Phoenix,AZ,85004,33.4471501,-112.0733524,2.5,3,1,Sandwiches;Fast Food;Restaurants;Food,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,1320,65.0,18.0,11.85714286,1,0.2203986222589517
151,ZOpiqtjJlcC8-VctNHE8xg,Yes,Sandwiches,"""The Original Rainbow Donuts""",,"""15834 N Cave Creek Rd""",Phoenix,AZ,85032,33.6299055,-112.0312287,4.5,89,1,Restaurants;Bakeries;Sandwiches;Donuts;Food,-1,1,1,0,0,0,0,0,0,0,0,0.0,0,243,55.0,22.0,11.0,1,0.2996627794414277
152,5OZS7Sz7oX6XBL7KZE0G1Q,Yes,Thai,"""Jasmine Thai Cuisine""",,"""507 W Thomas Rd""",Phoenix,AZ,85013,33.4799381,-112.08089309999998,3.5,87,1,Thai;Restaurants,0,1,1,0,0,0,0,0,0,0,0,0.0,0,622,50.0,19.0,9.857142857000001,0,0.2902805768530957
153,I_WWH2vYccjz-QxW3u1zJA,Yes,Chinese,"""Hibachi Grill & Supreme Buffet""",,"""2929 N 75th Ave""",Phoenix,AZ,85033,33.4815508,-112.21960690000002,3.0,56,1,Chinese;Buffets;Restaurants,0,1,1,0,0,0,0,0,0,0,0,0.0,0,4041,55.5,22.5,11.14285714,0,0.19418399672517853
154,BzassH8LNyDCLsf_WwgZxA,Yes,Ice Cream,"""Raspados House""",,"""606 East Southern Ave""",Phoenix,AZ,85040,33.3924615,-112.0653945,5.0,4,1,Desserts;Food;Ice Cream & Frozen Yogurt,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3386,45.0,15.0,8.571428571,0,0.15806695777814722
155,N8uKQ5Vdb1LAh-qXT_25Rg,Yes,Pizza,"""Lou Malnati's Pizzeria""",,"""100 E Camelback Rd, Ste 152""",Phoenix,AZ,85012,33.5105022,-112.0722487,4.0,792,1,Sandwiches;Pizza;Restaurants;Soup;Italian,-1,1,1,0,0,0,0,0,0,0,0,0.0,0,424,61.0,25.0,12.28571429,1,0.29284696065174864
156,pEFO_hU3DNA61XnIpVGkJQ,Yes,Pizza,"""Vincent's""",,"""4905 E Ray Rd, Ste 104""",Phoenix,AZ,85044,33.3193788,-111.9778751,3.5,87,0,Sandwiches;Restaurants;Italian;Pizza,-1,1,1,0,0,0,0,0,0,0,0,0.0,0,2113,58.5,12.5,10.14285714,1,0.22237376935106934
